gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,55-CD4_S41_L002,56-CD4_S43_L002
ENSMUSG00000038702,Dsel,319901,dermatan sulfate epimerase-like,185.84957677610907,-0.16368530000488088,0.41295839749454194,-0.3963723730961163,0.6918303437149007,0.8740364025415026,180,208,188,169
ENSMUSG00000040429,Mterf1a,545725,mitochondrial transcription termination factor 1a,368.00510356709356,-0.12518449934141604,0.3156187582977049,-0.3966320000008895,0.6916388514775405,0.8740364025415026,319,442,354,367
ENSMUSG00000024732,Ccdc86,108673,coiled-coil domain containing 86,771.2946912431617,-0.11259207444076745,0.284383372316413,-0.39591651763484376,0.6921666153320043,0.8742723497293444,770,812,546,1007
ENSMUSG00000041229,Phf8,320595,PHD finger protein 8,552.9582287588739,-0.19559307682183794,0.49407481041744605,-0.39587745154742954,0.692195436098817,0.8742723497293444,433,741,723,296
ENSMUSG00000024830,Rps6kb2,58988,"ribosomal protein S6 kinase, polypeptide 2",1068.9897915141505,0.08896153427499207,0.2249328993306619,0.39550254560234177,0.6924720433229044,0.8745090655307931,1125,911,990,1287
ENSMUSG00000044595,Dnd1,213236,DND microRNA-mediated repression inhibitor 1,103.3636827882002,-0.23156204857678214,0.5860243293182051,-0.3951406741870035,0.6927390725180678,0.8746209897037928,125,94,111,81
ENSMUSG00000052406,Rexo4,227656,"REX4, 3'-5' exonuclease",343.1115265879313,0.15519226429489222,0.39266126509276,0.3952319163904046,0.6926717402162079,0.8746209897037928,246,399,411,321
ENSMUSG00000014294,Ndufa2,17991,NADH:ubiquinone oxidoreductase subunit A2,1862.044224342915,-0.07915471744606697,0.2005230747161593,-0.3947411915467115,0.6930338998242613,0.874767943843574,1841,1935,1450,2324
ENSMUSG00000055531,Cpsf6,432508,cleavage and polyadenylation specific factor 6,2528.06765624978,0.05712279058935273,0.14470802510390418,0.39474514663811533,0.693030980648583,0.874767943843574,2259,2640,2333,2992
ENSMUSG00000024387,Csnk2b,13001,"casein kinase 2, beta polypeptide",551.4755256345521,0.10130033755791286,0.2567993572910448,0.39447270673307655,0.693232073872285,0.8747857179843762,559,488,527,650
ENSMUSG00000027185,Nat10,98956,N-acetyltransferase 10,452.3730384044162,-0.10629485768969396,0.269712427691928,-0.39410441187050715,0.6935039538696808,0.8747857179843762,417,511,394,506
ENSMUSG00000029621,Arpc1a,56443,"actin related protein 2/3 complex, subunit 1A",100.68551551122226,0.2577012859991714,0.6539651943069869,0.39405963534842237,0.6935370111646791,0.8747857179843762,60,123,74,157
ENSMUSG00000036854,Hspb6,243912,"heat shock protein, alpha-crystallin-related, B6",99.04125330402388,0.2220621924350928,0.5636139890539992,0.39399694959277753,0.6935832913422275,0.8747857179843762,81,100,81,142
ENSMUSG00000047539,Fbxo28,67948,F-box protein 28,707.3564539761107,0.11108962958744292,0.2817257823618008,0.39431829297319426,0.6933460592863478,0.8747857179843762,564,784,802,691
ENSMUSG00000068130,Zfp442,668923,zinc finger protein 442,89.35775467029875,-0.25376138181236413,0.6437539663160096,-0.394190009056653,0.6934407614061684,0.8747857179843762,74,119,99,65
ENSMUSG00000036180,Gatad2a,234366,GATA zinc finger domain containing 2A,4578.148966223775,0.05224757711587995,0.13268232373009067,0.39377948506663707,0.6937438517783652,0.8748389082709858,3999,4894,4529,5043
ENSMUSG00000103906,Tigd5,105734,tigger transposable element derived 5,57.48751781127013,-0.3043185661158109,0.7733070933706916,-0.3935287400369585,0.6939290012529922,0.8748841272065819,82,42,42,65
ENSMUSG00000054720,Lrrc8c,100604,"leucine rich repeat containing 8 family, member C",256.02148655353443,-0.1582979364552682,0.4024574836238076,-0.3933283462141689,0.694076984664193,0.8749581942186182,317,212,240,256
ENSMUSG00000000276,Dgke,56077,"diacylglycerol kinase, epsilon",822.3796842780096,-0.0812605875615906,0.20670065044824248,-0.3931317457655419,0.6942221781446714,0.8750287256342079,852,814,755,890
ENSMUSG00000067873,Htatsf1,72459,HIV TAT specific factor 1,2365.388066435814,-0.05581313384694874,0.14205407659536864,-0.3929006135172639,0.6943928884223183,0.8751313972983074,2371,2384,2115,2673
ENSMUSG00000037058,Paip2,67869,polyadenylate-binding protein-interacting protein 2,704.7786645460753,0.09296095227923458,0.23697721009587136,0.3922780264044224,0.6948527975886445,0.8754859522432099,584,767,662,840
ENSMUSG00000055633,Zfp580,68992,zinc finger protein 580,121.48897133915071,-0.20010391010582007,0.5100235741282275,-0.3923424724981653,0.6948051856234283,0.8754859522432099,132,124,88,148
ENSMUSG00000021501,Caml,12328,calcium modulating ligand,592.1905783264581,-0.09358732633560213,0.23926019641075133,-0.39115292781476924,0.6956842000948442,0.8763082710598596,593,613,578,595
ENSMUSG00000023170,Gps2,56310,G protein pathway suppressor 2,2702.419213161254,-0.061146678386098025,0.15648932287457284,-0.3907402579478695,0.695989238272573,0.8765798948314166,2650,2797,2266,3220
ENSMUSG00000074754,Smim26,228715,small integral membrane protein 26,213.57600184395775,-0.1430114631973419,0.36634604243857755,-0.39037261668063344,0.6962610335489838,0.8768095856598749,206,237,191,227
ENSMUSG00000030934,Oat,18242,ornithine aminotransferase,1488.4491308952117,0.06505076064236881,0.16691362211637406,0.38972709247789666,0.6967383605974988,0.8771023512070368,1314,1563,1415,1722
ENSMUSG00000039285,Azi2,27215,5-azacytidine induced gene 2,941.4318022174293,-0.07814157227219266,0.20051967214900449,-0.3896952924106435,0.6967618779756869,0.8771023512070368,858,1055,868,1017
ENSMUSG00000038286,Bphl,68021,"biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)",376.9252908644987,0.11928125953573306,0.30630536927110175,0.38941942095099474,0.6969659078057423,0.8772465630340569,306,410,348,464
ENSMUSG00000021959,Lats2,50523,large tumor suppressor 2,133.22260326016172,-0.28753737874218827,0.7388770903292382,-0.3891545461425306,0.6971618253269629,0.8772594275385988,53,242,125,120
ENSMUSG00000029298,Gbp9,236573,guanylate-binding protein 9,2800.8377537502106,0.08773112549035936,0.2254118024986826,0.3892037795619513,0.6971254077665843,0.8772594275385988,2402,2971,3298,2540
ENSMUSG00000030263,Irag2,16970,"inositol 1,4,5-triphosphate receptor associated 2",1657.2968238946332,0.09330163471091286,0.24004749017551533,0.38867990097581767,0.6975129522785227,0.8772594275385988,1300,1881,1867,1610
ENSMUSG00000040105,Plpp6,74411,phospholipid phosphatase 6,746.9685590770875,-0.09919692576404787,0.2550284780113687,-0.38896411309652196,0.6973026936723257,0.8772594275385988,623,910,658,831
ENSMUSG00000042404,Dennd4b,229541,DENN domain containing 4B,487.87594398116937,-0.21887535802325148,0.5630847598932359,-0.38870765755541226,0.6974924170857496,0.8772594275385988,466,572,684,198
ENSMUSG00000053536,Cstf2t,83410,"cleavage stimulation factor, 3' pre-RNA subunit 2, tau",2018.3269837262071,-0.05556905985429663,0.14296588615950476,-0.38868754880656714,0.6975072941500793,0.8772594275385988,1929,2134,1890,2181
ENSMUSG00000057103,Nat8f1,66116,N-acetyltransferase 8 (GCN5-related) family member 1,101.03075303752588,0.22687856180862964,0.5846230083593217,0.3880766897035727,0.6979592816980835,0.877708189951226,72,113,82,146
ENSMUSG00000028917,Plekhm2,69582,"pleckstrin homology domain containing, family M (with RUN domain) member 2",471.22524706901737,0.23873250016274145,0.6159356905570791,0.38759322413484654,0.6983170840563144,0.8778777103083675,335,524,165,942
ENSMUSG00000030788,Rnf141,67150,ring finger protein 141,419.68507703649857,-0.10457309189668619,0.2698147631131985,-0.3875736475280021,0.6983315736905367,0.8778777103083675,423,435,368,467
ENSMUSG00000037525,Bcdin3d,75284,BCDIN3 domain containing,482.90853506501014,-0.10057073832123534,0.2595162178235107,-0.38753161233888866,0.6983626864258303,0.8778777103083675,452,536,460,496
ENSMUSG00000018765,Fxr2,23879,FMR1 autosomal homolog 2,3255.2793271532246,0.04811511380473717,0.12459382468514797,0.3861757508955631,0.6993665114231207,0.877970597955759,3038,3282,3049,3777
ENSMUSG00000021120,Pigh,110417,"phosphatidylinositol glycan anchor biosynthesis, class H",455.15699646708873,-0.1049207705361692,0.27168631837573304,-0.38618348970766836,0.6993607804261968,0.877970597955759,434,498,448,449
ENSMUSG00000031010,Usp9x,22284,"ubiquitin specific peptidase 9, X chromosome",500.98648967936833,0.10586509822859497,0.2738064546689027,0.3866420839370318,0.6990211978975764,0.877970597955759,429,526,440,638
ENSMUSG00000032598,Nckipsd,80987,NCK interacting protein with SH3 domain,377.7076822046672,-0.12898308661730729,0.3338555116665942,-0.3863440383938206,0.6992418895535474,0.877970597955759,448,326,350,391
ENSMUSG00000032870,Smap2,69780,small ArfGAP 2,6424.1261775761095,0.04828503807440953,0.12504379995223783,0.38614499953498416,0.6993892845904042,0.877970597955759,6394,6050,5936,7550
ENSMUSG00000061028,Clasrp,53609,CLK4-associating serine/arginine rich protein,2730.3900375876883,-0.05870084749731365,0.15163886335765478,-0.3871095192718642,0.6986751306149444,0.877970597955759,2495,3015,2668,2813
ENSMUSG00000063172,Ift25,72938,intraflagellar transport 25,337.0465410557619,-0.13688680137900394,0.35377584686214086,-0.3869308846071278,0.6988073759860386,0.877970597955759,278,423,269,398
ENSMUSG00000072437,Nanos1,332397,nanos C2HC-type zinc finger 1,410.50324330484614,0.12652255561932466,0.3275447854113677,0.38627559116968796,0.6992925757699795,0.877970597955759,382,392,484,384
ENSMUSG00000087067,Gm11532,100127433,predicted gene 11532,120.97486996674283,-0.1859526004198595,0.4812166343813449,-0.3864218049297513,0.6991843038706906,0.877970597955759,126,128,101,133
ENSMUSG00000091845,Rpl36-ps12,100043718,"ribosomal protein L36, pseudogene 12",88.27516851178461,-0.2375064702546619,0.6151401024440741,-0.3861014252054148,0.6994215543735272,0.877970597955759,71,119,64,105
ENSMUSG00000002458,Rgs19,56470,regulator of G-protein signaling 19,3085.9770878546865,-0.05715405320096977,0.14815165943569486,-0.3857807156441434,0.6996590785250193,0.8780439351001939,2972,3243,2617,3652
ENSMUSG00000036197,Gxylt1,223827,glucoside xylosyltransferase 1,112.87529870563709,-0.2545733444889678,0.6598529527848599,-0.38580314510158675,0.6996424658476652,0.8780439351001939,166,73,119,89
ENSMUSG00000032384,Csnk1g1,214897,"casein kinase 1, gamma 1",134.1099710913886,-0.23678752283101911,0.6143748592602003,-0.3854121295199919,0.6999320973480878,0.8782741508187869,84,206,142,107
ENSMUSG00000024260,Sap130,269003,Sin3A associated protein,2726.0530374977607,-0.050407461695037854,0.13115232096592952,-0.3843428871390892,0.7007243250714642,0.8784764896224064,2607,2871,2475,3048
ENSMUSG00000028104,Polr3gl,69870,polymerase (RNA) III (DNA directed) polypeptide G like,224.56673348145043,0.14855133046697738,0.38662373490313395,0.3842271362470696,0.700810107274499,0.8784764896224064,198,223,189,303
ENSMUSG00000031939,Taf1d,75316,"TATA-box binding protein associated factor, RNA polymerase I, D",2274.645194058334,-0.06694190486589649,0.17419850839306047,-0.38428517834865256,0.7007670921887044,0.8784764896224064,1972,2639,2165,2397
ENSMUSG00000035840,Lysmd3,80289,"LysM, putative peptidoglycan-binding, domain containing 3",949.2632209995297,-0.09417208527639266,0.24492564931058647,-0.38449254106896125,0.700613423213084,0.8784764896224064,1062,864,958,916
ENSMUSG00000038563,Efl1,101592,elongation factor like GTPase 1,1205.420451255809,-0.06916001892392823,0.17969978279641807,-0.3848642321525766,0.7003380071252642,0.8784764896224064,1111,1330,1105,1318
ENSMUSG00000045248,Med26,70625,mediator complex subunit 26,698.2322211976036,-0.08206122106128197,0.21347982692176234,-0.38439801195527656,0.7006834737845059,0.8784764896224064,677,741,643,753
ENSMUSG00000075419,Dolk,227697,dolichol kinase,259.5805465530569,0.14314785561064777,0.3722330643420021,0.38456512686128735,0.7005596354150132,0.8784764896224064,263,222,290,265
ENSMUSG00000093966,Trav4-3,100126471,T cell receptor alpha variable 4-3,156.33927857074553,0.17658191581301355,0.4593642757205664,0.3844049812885955,0.7006783090899571,0.8784764896224064,166,122,159,182
ENSMUSG00000025732,Mcrip2,68241,MAPK regulated corepressor interacting protein 2,57.596762885509634,-0.28421646640097503,0.7399691754253147,-0.38409230524719484,0.7009100344267096,0.8784894397998068,44,82,43,65
ENSMUSG00000033697,Arhgap39,223666,Rho GTPase activating protein 39,379.92067461631825,0.6080936995485996,1.5879814414651576,0.3829350165374347,0.7017679472286186,0.8790029027307875,204,396,48,966
ENSMUSG00000034473,Sec22a,317717,"SEC22 homolog A, vesicle trafficking protein",272.5284662968567,0.13831232564536994,0.36100605404384095,0.38313021096475336,0.7016232204355464,0.8790029027307875,223,291,235,359
ENSMUSG00000037376,Trmt6,66926,tRNA methyltransferase 6,1120.7313032200002,-0.06743966228576544,0.1760014504279554,-0.38317674156538417,0.7015887219464652,0.8790029027307875,1079,1186,1034,1219
ENSMUSG00000047959,Kcna3,16491,"potassium voltage-gated channel, shaker-related subfamily, member 3",1331.7142142241948,0.11791758466020966,0.3078996667162402,0.38297405748373964,0.7017389994763485,0.8790029027307875,1377,1133,1689,1096
ENSMUSG00000083380,Ndufb4c,100041273,NADH:ubiquinone oxidoreductase subunit B4C,689.458679500287,-0.0933180748777418,0.24342476517556513,-0.3833548932888486,0.701456643258086,0.8790029027307875,654,753,558,828
ENSMUSG00000064302,Clasp1,76707,CLIP associating protein 1,1856.0690556816278,-0.06654554080917638,0.17389489958659987,-0.38267678331782595,0.7019594307194312,0.8790181632444475,1958,1780,1810,1905
ENSMUSG00000078995,Zfp456,408065,zinc finger protein 456,371.9793360138163,-0.14330066221683824,0.37435179506440447,-0.38279678127944977,0.7018704482230292,0.8790181632444475,470,294,354,370
ENSMUSG00000018733,Pex12,103737,peroxisomal biogenesis factor 12,319.4187095497979,-0.12085851308699141,0.3162817338772446,-0.382122962351974,0.7023701603945209,0.8791956367507057,345,310,300,328
ENSMUSG00000029416,Slc15a4,100561,"solute carrier family 15, member 4",207.78805327021416,0.2933271036065736,0.7674237140021729,0.38222314251517,0.70229585743946,0.8791956367507057,219,147,60,439
ENSMUSG00000019806,Aig1,66253,androgen-induced 1,326.14475066259774,0.11837270509943296,0.31030041484640675,0.3814777532863608,0.7028487757566111,0.879436393262959,274,345,326,372
ENSMUSG00000019808,Adat2,66757,"adenosine deaminase, tRNA-specific 2",127.90506172146982,0.22396930054361958,0.5870586064307487,0.381510973674891,0.7028241300312421,0.879436393262959,143,88,94,196
ENSMUSG00000022100,Xpo7,65246,exportin 7,2646.8557220976263,0.05054342379205305,0.13256973158598026,0.3812591546153376,0.7030109587348365,0.879436393262959,2489,2644,2474,3082
ENSMUSG00000041926,Rnpep,215615,arginyl aminopeptidase (aminopeptidase B),489.48531860496075,0.16132974539962497,0.42291605580688973,0.38146989972234757,0.702854602247716,0.879436393262959,406,509,297,801
ENSMUSG00000051498,Tlr6,21899,toll-like receptor 6,203.3211866814325,-0.1527952001213,0.4007516106059982,-0.3812715808933372,0.7030017390539052,0.879436393262959,226,195,201,192
ENSMUSG00000060803,Gstp1,14870,"glutathione S-transferase, pi 1",3447.4708635251804,0.06864050234299421,0.18019623329443088,0.3809208499427363,0.7032619807728322,0.8796381836302615,3154,3494,2831,4524
ENSMUSG00000019868,Vta1,66201,vesicle (multivesicular body) trafficking 1,642.3741089788523,-0.08727889896870718,0.22952969490133301,-0.380251012864481,0.7037590952429817,0.8796959551356653,593,716,579,705
ENSMUSG00000025245,Lztfl1,93730,leucine zipper transcription factor-like 1,186.41421855188372,-0.19500258653192512,0.5122083878612689,-0.3807094751926268,0.7034188372417906,0.8796959551356653,228,162,214,135
ENSMUSG00000026429,Ube2t,67196,ubiquitin-conjugating enzyme E2T,179.8533776421068,0.15114552547303658,0.3977150760024991,0.3800346896381842,0.7039196649338292,0.8796959551356653,169,167,182,207
ENSMUSG00000028743,Akr7a5,110198,"aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase)",509.8403406567134,-0.09775370810750514,0.2569504555329269,-0.38043796382753836,0.7036203382662618,0.8796959551356653,467,576,448,569
ENSMUSG00000028945,Rheb,19744,Ras homolog enriched in brain,1394.864716323107,-0.06330346101205399,0.16658261459147242,-0.38001241106282035,0.703936202345174,0.8796959551356653,1315,1502,1256,1558
ENSMUSG00000029528,Pxn,19303,paxillin,850.1312699950101,0.11789722647290171,0.31021281531577233,0.3800527271992022,0.7039062757347359,0.8796959551356653,883,719,1039,746
ENSMUSG00000066443,Gm10163,100039601,60S ribosomal protein L21 pseudogene,1869.0502526845637,0.12963951570073115,0.3408675988815018,0.38032220171738484,0.7037062569622881,0.8796959551356653,2341,1139,1576,2492
ENSMUSG00000031392,Irak1,16179,interleukin-1 receptor-associated kinase 1,1696.6993942775214,0.06033781654319413,0.15905374849591683,0.37935488546340734,0.7044243473453962,0.879997306641365,1622,1655,1559,2020
ENSMUSG00000031600,Vps37a,52348,vacuolar protein sorting 37A,1468.2449873941255,0.06744764382702437,0.17792307050575742,0.3790831826097663,0.7046260942826472,0.879997306641365,1440,1386,1327,1782
ENSMUSG00000040276,Pacsin1,23969,protein kinase C and casein kinase substrate in neurons 1,2453.4732172645295,0.06892270267347275,0.18180371840533754,0.3791050220425484,0.7046098771272484,0.879997306641365,2018,2728,2205,2996
ENSMUSG00000058587,Tmod3,50875,tropomodulin 3,5651.190864013487,0.04413190286259326,0.1163467856226184,0.37931346900927015,0.7044550988733658,0.879997306641365,5354,5627,5662,6105
